date,tenant_id,tenant_name,product_id,product_name,product_sku,warehouse_id,warehouse_name,stock_level,reserved_quantity,available_quantity,reorder_point,reorder_quantity,is_low_stock,cost_price,selling_price,inventory_value,demand_pattern,business_type
2024-05-12,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,West Coast Warehouse,73,3,73,43,77,False,9.126798957043109,28.521246740759715,666.2563238641469,high,fashion
2024-05-13,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,West Coast Warehouse,69,5,60,43,151,False,9.126798957043109,28.521246740759715,629.7491280359745,high,fashion
2024-05-14,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Main Distribution Center,64,5,64,17,134,False,9.126798957043109,28.521246740759715,584.115133250759,high,fashion
2024-05-15,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Main Distribution Center,64,1,59,17,116,False,9.126798957043109,28.521246740759715,584.115133250759,high,fashion
2024-05-16,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,West Coast Warehouse,59,4,59,10,124,False,9.126798957043109,28.521246740759715,538.4811384655434,high,fashion
2024-05-17,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,West Coast Warehouse,54,6,48,33,126,False,9.126798957043109,28.521246740759715,492.84714368032786,high,fashion
2024-05-18,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Express Fulfillment Center,52,10,45,43,199,False,9.126798957043109,28.521246740759715,474.5935457662417,high,fashion
2024-05-19,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,Central Warehouse,48,10,44,40,141,False,9.126798957043109,28.521246740759715,438.08634993806925,high,fashion
2024-05-20,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,West Coast Warehouse,45,10,36,42,69,False,9.126798957043109,28.521246740759715,410.7059530669399,high,fashion
2024-05-21,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,East Coast Warehouse,42,10,38,32,115,False,9.126798957043109,28.521246740759715,383.3255561958106,high,fashion
2024-05-22,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,West Coast Warehouse,37,0,37,40,154,True,9.126798957043109,28.521246740759715,337.691561410595,high,fashion
2024-05-23,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Main Distribution Center,37,9,33,43,98,True,9.126798957043109,28.521246740759715,337.691561410595,high,fashion
2024-05-24,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,Main Distribution Center,94,1,91,50,78,False,9.126798957043109,28.521246740759715,857.9191019620522,high,fashion
2024-05-25,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Express Fulfillment Center,89,3,85,44,70,False,9.126798957043109,28.521246740759715,812.2851071768367,high,fashion
2024-05-26,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,East Coast Warehouse,87,4,78,14,164,False,9.126798957043109,28.521246740759715,794.0315092627504,high,fashion
2024-05-27,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,Main Distribution Center,86,0,84,38,103,False,9.126798957043109,28.521246740759715,784.9047103057073,high,fashion
2024-05-28,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,East Coast Warehouse,83,7,77,22,61,False,9.126798957043109,28.521246740759715,757.5243134345781,high,fashion
2024-05-29,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Main Distribution Center,83,2,81,21,171,False,9.126798957043109,28.521246740759715,757.5243134345781,high,fashion
2024-05-30,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,Central Warehouse,78,4,78,46,197,False,9.126798957043109,28.521246740759715,711.8903186493625,high,fashion
2024-05-31,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Express Fulfillment Center,73,1,69,43,103,False,9.126798957043109,28.521246740759715,666.2563238641469,high,fashion
2024-06-01,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Central Warehouse,72,0,68,31,165,False,9.126798957043109,28.521246740759715,657.1295249071038,high,fashion
2024-06-02,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Central Warehouse,69,3,64,12,164,False,9.126798957043109,28.521246740759715,629.7491280359745,high,fashion
2024-06-03,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,West Coast Warehouse,64,3,55,20,108,False,9.126798957043109,28.521246740759715,584.115133250759,high,fashion
2024-06-04,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Express Fulfillment Center,60,4,55,49,67,False,9.126798957043109,28.521246740759715,547.6079374225865,high,fashion
2024-06-05,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Central Warehouse,58,4,51,47,200,False,9.126798957043109,28.521246740759715,529.3543395085003,high,fashion
2024-06-06,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,Express Fulfillment Center,54,8,49,13,200,False,9.126798957043109,28.521246740759715,492.84714368032786,high,fashion
2024-06-07,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Central Warehouse,50,3,45,27,145,False,9.126798957043109,28.521246740759715,456.33994785215543,high,fashion
2024-06-08,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Main Distribution Center,48,8,42,28,169,False,9.126798957043109,28.521246740759715,438.08634993806925,high,fashion
2024-06-09,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,East Coast Warehouse,46,5,40,50,127,True,9.126798957043109,28.521246740759715,419.832752023983,high,fashion
2024-06-10,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,East Coast Warehouse,46,1,43,13,112,False,9.126798957043109,28.521246740759715,419.832752023983,high,fashion
2024-06-11,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Central Warehouse,43,6,41,16,83,False,9.126798957043109,28.521246740759715,392.45235515285367,high,fashion
2024-06-12,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,Express Fulfillment Center,38,10,38,42,147,True,9.126798957043109,28.521246740759715,346.81836036763815,high,fashion
2024-06-13,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Express Fulfillment Center,33,1,28,17,93,False,9.126798957043109,28.521246740759715,301.1843655824226,high,fashion
2024-06-14,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,East Coast Warehouse,29,7,27,19,147,False,9.126798957043109,28.521246740759715,264.67716975425014,high,fashion
2024-06-15,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,Express Fulfillment Center,26,2,23,39,195,True,9.126798957043109,28.521246740759715,237.29677288312084,high,fashion
2024-06-16,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,East Coast Warehouse,143,8,136,33,145,True,9.126798957043109,28.521246740759715,1305.1322508571645,high,fashion
2024-06-17,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,West Coast Warehouse,143,2,136,26,193,False,9.126798957043109,28.521246740759715,1305.1322508571645,high,fashion
2024-06-18,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,Main Distribution Center,142,8,140,39,186,False,9.126798957043109,28.521246740759715,1296.0054519001214,high,fashion
2024-06-19,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,West Coast Warehouse,138,0,133,31,56,False,9.126798957043109,28.521246740759715,1259.498256071949,high,fashion
2024-06-20,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,Central Warehouse,133,3,125,21,67,False,9.126798957043109,28.521246740759715,1213.8642612867334,high,fashion
2024-06-21,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,Central Warehouse,130,6,130,15,157,False,9.126798957043109,28.521246740759715,1186.483864415604,high,fashion
2024-06-22,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,West Coast Warehouse,127,7,119,34,156,False,9.126798957043109,28.521246740759715,1159.1034675444748,high,fashion
2024-06-23,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Central Warehouse,125,0,117,28,80,False,9.126798957043109,28.521246740759715,1140.8498696303886,high,fashion
2024-06-24,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,Express Fulfillment Center,121,2,111,10,197,False,9.126798957043109,28.521246740759715,1104.3426738022163,high,fashion
2024-06-25,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Main Distribution Center,121,3,120,15,192,False,9.126798957043109,28.521246740759715,1104.3426738022163,high,fashion
2024-06-26,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,East Coast Warehouse,120,3,120,38,81,False,9.126798957043109,28.521246740759715,1095.215874845173,high,fashion
2024-06-27,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,West Coast Warehouse,118,2,116,35,144,False,9.126798957043109,28.521246740759715,1076.9622769310868,high,fashion
2024-06-28,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,East Coast Warehouse,115,2,105,17,87,False,9.126798957043109,28.521246740759715,1049.5818800599575,high,fashion
2024-06-29,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,East Coast Warehouse,153,4,150,48,153,False,9.126798957043109,28.521246740759715,1396.4002404275957,high,fashion
2024-06-30,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Express Fulfillment Center,150,4,143,41,155,False,9.126798957043109,28.521246740759715,1369.0198435564664,high,fashion
2024-07-01,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Central Warehouse,149,8,149,18,57,False,9.126798957043109,28.521246740759715,1359.893044599423,high,fashion
2024-07-02,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,Main Distribution Center,149,3,145,21,98,False,9.126798957043109,28.521246740759715,1359.893044599423,high,fashion
2024-07-03,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,Central Warehouse,144,4,142,25,100,False,9.126798957043109,28.521246740759715,1314.2590498142076,high,fashion
2024-07-04,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,Central Warehouse,143,9,138,29,106,False,9.126798957043109,28.521246740759715,1305.1322508571645,high,fashion
2024-07-05,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,West Coast Warehouse,139,0,133,47,56,False,9.126798957043109,28.521246740759715,1268.6250550289922,high,fashion
2024-07-06,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,Express Fulfillment Center,135,8,134,47,161,False,9.126798957043109,28.521246740759715,1232.1178592008196,high,fashion
2024-07-07,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Main Distribution Center,135,7,129,21,197,False,9.126798957043109,28.521246740759715,1232.1178592008196,high,fashion
2024-07-08,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,Main Distribution Center,134,10,132,50,134,False,9.126798957043109,28.521246740759715,1222.9910602437765,high,fashion
2024-07-09,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Central Warehouse,134,4,126,17,68,False,9.126798957043109,28.521246740759715,1222.9910602437765,high,fashion
2024-07-10,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Main Distribution Center,133,2,132,23,88,False,9.126798957043109,28.521246740759715,1213.8642612867334,high,fashion
2024-07-11,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,East Coast Warehouse,130,2,125,13,139,False,9.126798957043109,28.521246740759715,1186.483864415604,high,fashion
2024-07-12,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,East Coast Warehouse,127,0,124,22,163,False,9.126798957043109,28.521246740759715,1159.1034675444748,high,fashion
2024-07-13,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Central Warehouse,127,2,120,32,57,False,9.126798957043109,28.521246740759715,1159.1034675444748,high,fashion
2024-07-14,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,West Coast Warehouse,123,1,113,21,188,False,9.126798957043109,28.521246740759715,1122.5962717163025,high,fashion
2024-07-15,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Main Distribution Center,118,2,110,48,55,False,9.126798957043109,28.521246740759715,1076.9622769310868,high,fashion
2024-07-16,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,East Coast Warehouse,115,7,115,49,103,False,9.126798957043109,28.521246740759715,1049.5818800599575,high,fashion
2024-07-17,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,East Coast Warehouse,114,7,111,33,107,False,9.126798957043109,28.521246740759715,1040.4550811029144,high,fashion
2024-07-18,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Central Warehouse,114,4,110,37,147,False,9.126798957043109,28.521246740759715,1040.4550811029144,high,fashion
2024-07-19,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Express Fulfillment Center,109,8,109,43,77,False,9.126798957043109,28.521246740759715,994.8210863176988,high,fashion
2024-07-20,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,East Coast Warehouse,108,4,102,32,132,False,9.126798957043109,28.521246740759715,985.6942873606557,high,fashion
2024-07-21,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,East Coast Warehouse,107,4,102,29,127,False,9.126798957043109,28.521246740759715,976.5674884036126,high,fashion
2024-07-22,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,East Coast Warehouse,107,2,98,18,194,False,9.126798957043109,28.521246740759715,976.5674884036126,high,fashion
2024-07-23,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,West Coast Warehouse,102,8,98,23,124,False,9.126798957043109,28.521246740759715,930.933493618397,high,fashion
2024-07-24,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,East Coast Warehouse,97,7,87,27,182,False,9.126798957043109,28.521246740759715,885.2994988331816,high,fashion
2024-07-25,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,East Coast Warehouse,95,4,91,19,141,False,9.126798957043109,28.521246740759715,867.0459009190953,high,fashion
2024-07-26,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Central Warehouse,93,3,83,27,91,False,9.126798957043109,28.521246740759715,848.7923030050091,high,fashion
2024-07-27,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,Main Distribution Center,90,0,80,29,67,False,9.126798957043109,28.521246740759715,821.4119061338798,high,fashion
2024-07-28,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Central Warehouse,87,0,79,33,197,False,9.126798957043109,28.521246740759715,794.0315092627504,high,fashion
2024-07-29,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,Main Distribution Center,155,1,155,37,177,False,9.126798957043109,28.521246740759715,1414.6538383416819,high,fashion
2024-07-30,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,East Coast Warehouse,153,6,148,26,164,False,9.126798957043109,28.521246740759715,1396.4002404275957,high,fashion
2024-07-31,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,West Coast Warehouse,150,6,141,33,125,False,9.126798957043109,28.521246740759715,1369.0198435564664,high,fashion
2024-08-01,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Express Fulfillment Center,147,6,137,32,152,False,9.126798957043109,28.521246740759715,1341.639446685337,high,fashion
2024-08-02,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,Main Distribution Center,143,5,137,12,135,False,9.126798957043109,28.521246740759715,1305.1322508571645,high,fashion
2024-08-03,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,Express Fulfillment Center,143,1,138,36,195,False,9.126798957043109,28.521246740759715,1305.1322508571645,high,fashion
2024-08-04,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,East Coast Warehouse,140,7,137,33,195,False,9.126798957043109,28.521246740759715,1277.7518539860353,high,fashion
2024-08-05,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Express Fulfillment Center,139,5,137,25,81,False,9.126798957043109,28.521246740759715,1268.6250550289922,high,fashion
2024-08-06,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Express Fulfillment Center,137,8,136,10,60,False,9.126798957043109,28.521246740759715,1250.371457114906,high,fashion
2024-08-07,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,East Coast Warehouse,136,10,134,24,195,False,9.126798957043109,28.521246740759715,1241.244658157863,high,fashion
2024-08-08,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Express Fulfillment Center,136,8,135,24,142,False,9.126798957043109,28.521246740759715,1241.244658157863,high,fashion
2024-08-09,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Central Warehouse,133,5,123,36,92,False,9.126798957043109,28.521246740759715,1213.8642612867334,high,fashion
2024-08-10,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,East Coast Warehouse,130,2,120,26,70,False,9.126798957043109,28.521246740759715,1186.483864415604,high,fashion
2024-08-11,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Central Warehouse,126,4,122,10,80,False,9.126798957043109,28.521246740759715,1149.9766685874317,high,fashion
2024-08-12,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,West Coast Warehouse,121,6,120,40,129,False,9.126798957043109,28.521246740759715,1104.3426738022163,high,fashion
2024-08-13,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,West Coast Warehouse,120,4,119,31,125,False,9.126798957043109,28.521246740759715,1095.215874845173,high,fashion
2024-08-14,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Express Fulfillment Center,118,5,115,31,133,False,9.126798957043109,28.521246740759715,1076.9622769310868,high,fashion
2024-08-15,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,Central Warehouse,115,7,106,42,72,False,9.126798957043109,28.521246740759715,1049.5818800599575,high,fashion
2024-08-16,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,West Coast Warehouse,110,5,110,18,75,False,9.126798957043109,28.521246740759715,1003.9478852747419,high,fashion
2024-08-17,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Central Warehouse,107,7,105,20,189,False,9.126798957043109,28.521246740759715,976.5674884036126,high,fashion
2024-08-18,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Main Distribution Center,104,4,104,38,118,False,9.126798957043109,28.521246740759715,949.1870915324834,high,fashion
2024-08-19,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-3,East Coast Warehouse,103,10,100,36,129,False,9.126798957043109,28.521246740759715,940.0602925754401,high,fashion
2024-08-20,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,Central Warehouse,103,4,94,50,107,False,9.126798957043109,28.521246740759715,940.0602925754401,high,fashion
2024-08-21,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-1,East Coast Warehouse,99,9,97,32,197,False,9.126798957043109,28.521246740759715,903.5530967472678,high,fashion
2024-08-22,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Main Distribution Center,97,4,97,42,84,False,9.126798957043109,28.521246740759715,885.2994988331816,high,fashion
2024-08-23,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Central Warehouse,96,9,89,23,127,False,9.126798957043109,28.521246740759715,876.1726998761385,high,fashion
2024-08-24,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,West Coast Warehouse,93,7,87,27,62,False,9.126798957043109,28.521246740759715,848.7923030050091,high,fashion
2024-08-25,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-5,Express Fulfillment Center,88,4,86,48,105,False,9.126798957043109,28.521246740759715,803.1583082197935,high,fashion
2024-08-26,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-2,Central Warehouse,85,7,84,47,71,False,9.126798957043109,28.521246740759715,775.7779113486642,high,fashion
2024-08-27,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,Main Distribution Center,84,2,80,14,185,False,9.126798957043109,28.521246740759715,766.6511123916212,high,fashion
2024-08-28,tenant-2,Fashion Forward,prod-6,T-Shirt 1,FASH-T-SHIR-001,wh-4,West Coast Warehouse,79,0,70,31,144,False,9.126798957043109,28.521246740759715,721.0171176064056,high,fashion
