date,tenant_id,product_id,warehouse_id,transaction_type,quantity,reason,reference_id,reference_type,notes,cost_price,total_value
2023-12-28,tenant-1,prod-4,wh-1,out,-3,sale,order-9337,order,Sale transaction for order SO-20231228-6769,284.0210903615282,852.0632710845846
2024-01-02,tenant-1,prod-4,wh-3,out,-8,sale,order-5214,order,Sale transaction for order SO-20240102-5464,284.0210903615282,2272.1687228922256
2024-01-03,tenant-1,prod-4,wh-4,in,24,restock,PO-6909,purchase_order,Restock transaction for Tablet 4,284.0210903615282,6816.506168676677
2024-01-09,tenant-1,prod-4,wh-3,out,-3,sale,order-1053,order,Sale transaction for order SO-20240109-3078,284.0210903615282,852.0632710845846
2024-01-13,tenant-1,prod-4,wh-1,out,-6,sale,order-3703,order,Sale transaction for order SO-20240113-9631,284.0210903615282,1704.1265421691692
2024-01-17,tenant-1,prod-4,wh-3,out,-9,sale,order-6524,order,Sale transaction for order SO-20240117-8610,284.0210903615282,2556.1898132537535
2024-01-20,tenant-1,prod-4,wh-3,out,-4,sale,order-1105,order,Sale transaction for order SO-20240120-3859,284.0210903615282,1136.0843614461128
2024-01-21,tenant-1,prod-4,wh-4,out,-7,sale,order-2307,order,Sale transaction for order SO-20240121-1891,284.0210903615282,1988.1476325306974
2024-01-22,tenant-1,prod-4,wh-5,out,-9,sale,order-3189,order,Sale transaction for order SO-20240122-5214,284.0210903615282,2556.1898132537535
2024-01-28,tenant-1,prod-4,wh-1,in,49,restock,PO-1983,purchase_order,Restock transaction for Tablet 4,284.0210903615282,13917.033427714881
2024-01-23,tenant-1,prod-4,wh-5,out,-3,sale,order-3678,order,Sale transaction for order SO-20240123-3553,284.0210903615282,852.0632710845846
2024-01-25,tenant-1,prod-4,wh-4,out,-5,sale,order-3922,order,Sale transaction for order SO-20240125-1589,284.0210903615282,1420.105451807641
2024-01-26,tenant-1,prod-4,wh-1,out,-10,sale,order-1914,order,Sale transaction for order SO-20240126-7740,284.0210903615282,2840.210903615282
2024-01-29,tenant-1,prod-4,wh-3,out,-5,sale,order-5946,order,Sale transaction for order SO-20240129-8984,284.0210903615282,1420.105451807641
2024-01-31,tenant-1,prod-4,wh-2,out,-4,sale,order-9557,order,Sale transaction for order SO-20240131-5118,284.0210903615282,1136.0843614461128
2024-02-02,tenant-1,prod-4,wh-5,out,-5,sale,order-8080,order,Sale transaction for order SO-20240202-1153,284.0210903615282,1420.105451807641
2024-02-06,tenant-1,prod-4,wh-5,out,-2,sale,order-4440,order,Sale transaction for order SO-20240206-8550,284.0210903615282,568.0421807230564
2024-02-09,tenant-1,prod-4,wh-2,out,-2,sale,order-2055,order,Sale transaction for order SO-20240209-3427,284.0210903615282,568.0421807230564
2024-02-17,tenant-1,prod-4,wh-2,out,-3,sale,order-5829,order,Sale transaction for order SO-20240217-2011,284.0210903615282,852.0632710845846
2024-02-19,tenant-1,prod-4,wh-3,out,-7,sale,order-4889,order,Sale transaction for order SO-20240219-1411,284.0210903615282,1988.1476325306974
2024-02-23,tenant-1,prod-4,wh-5,out,-10,sale,order-7502,order,Sale transaction for order SO-20240223-4649,284.0210903615282,2840.210903615282
2024-02-24,tenant-1,prod-4,wh-5,out,-3,sale,order-8559,order,Sale transaction for order SO-20240224-1330,284.0210903615282,852.0632710845846
2024-02-28,tenant-1,prod-4,wh-4,out,-4,sale,order-1137,order,Sale transaction for order SO-20240228-8876,284.0210903615282,1136.0843614461128
2024-03-02,tenant-1,prod-4,wh-4,out,-5,sale,order-5238,order,Sale transaction for order SO-20240302-2994,284.0210903615282,1420.105451807641
2024-03-04,tenant-1,prod-4,wh-5,out,-1,sale,order-2275,order,Sale transaction for order SO-20240304-6478,284.0210903615282,284.0210903615282
2024-03-06,tenant-1,prod-4,wh-4,out,-7,sale,order-9605,order,Sale transaction for order SO-20240306-7783,284.0210903615282,1988.1476325306974
2024-03-08,tenant-1,prod-4,wh-4,out,-4,sale,order-8583,order,Sale transaction for order SO-20240308-3022,284.0210903615282,1136.0843614461128
2024-03-12,tenant-1,prod-4,wh-3,out,-7,sale,order-9186,order,Sale transaction for order SO-20240312-5366,284.0210903615282,1988.1476325306974
2024-03-14,tenant-1,prod-4,wh-4,in,29,restock,PO-8787,purchase_order,Restock transaction for Tablet 4,284.0210903615282,8236.611620484318
2024-03-16,tenant-1,prod-4,wh-5,out,-9,sale,order-3423,order,Sale transaction for order SO-20240316-2939,284.0210903615282,2556.1898132537535
2024-03-17,tenant-1,prod-4,wh-4,out,-5,sale,order-6690,order,Sale transaction for order SO-20240317-3625,284.0210903615282,1420.105451807641
2024-03-21,tenant-1,prod-4,wh-5,in,76,restock,PO-2864,purchase_order,Restock transaction for Tablet 4,284.0210903615282,21585.602867476144
2024-03-23,tenant-1,prod-4,wh-2,out,-6,sale,order-6879,order,Sale transaction for order SO-20240323-7068,284.0210903615282,1704.1265421691692
2024-03-28,tenant-1,prod-4,wh-1,in,85,restock,PO-3963,purchase_order,Restock transaction for Tablet 4,284.0210903615282,24141.792680729897
2024-03-24,tenant-1,prod-4,wh-1,out,-8,sale,order-9417,order,Sale transaction for order SO-20240324-8286,284.0210903615282,2272.1687228922256
2024-03-25,tenant-1,prod-4,wh-5,out,-6,sale,order-2786,order,Sale transaction for order SO-20240325-3807,284.0210903615282,1704.1265421691692
2024-03-27,tenant-1,prod-4,wh-4,out,-8,sale,order-5428,order,Sale transaction for order SO-20240327-9951,284.0210903615282,2272.1687228922256
2024-03-28,tenant-1,prod-4,wh-1,out,-3,sale,order-7926,order,Sale transaction for order SO-20240328-7319,284.0210903615282,852.0632710845846
2024-04-02,tenant-1,prod-4,wh-5,out,-2,sale,order-1648,order,Sale transaction for order SO-20240402-8906,284.0210903615282,568.0421807230564
2024-04-04,tenant-1,prod-4,wh-3,out,-4,sale,order-8611,order,Sale transaction for order SO-20240404-8470,284.0210903615282,1136.0843614461128
2024-04-07,tenant-1,prod-4,wh-4,out,-7,sale,order-6963,order,Sale transaction for order SO-20240407-1645,284.0210903615282,1988.1476325306974
2024-04-09,tenant-1,prod-4,wh-2,out,-4,sale,order-1420,order,Sale transaction for order SO-20240409-2585,284.0210903615282,1136.0843614461128
2024-04-11,tenant-1,prod-4,wh-2,out,-4,sale,order-5740,order,Sale transaction for order SO-20240411-7749,284.0210903615282,1136.0843614461128
2024-04-17,tenant-1,prod-4,wh-4,out,-8,sale,order-3035,order,Sale transaction for order SO-20240417-5909,284.0210903615282,2272.1687228922256
2024-04-18,tenant-1,prod-4,wh-4,out,-2,sale,order-4741,order,Sale transaction for order SO-20240418-6270,284.0210903615282,568.0421807230564
2024-04-23,tenant-1,prod-4,wh-5,out,-10,sale,order-6001,order,Sale transaction for order SO-20240423-5384,284.0210903615282,2840.210903615282
2024-04-29,tenant-1,prod-4,wh-3,in,88,restock,PO-4130,purchase_order,Restock transaction for Tablet 4,284.0210903615282,24993.855951814483
2024-05-06,tenant-1,prod-4,wh-4,out,-3,sale,order-4424,order,Sale transaction for order SO-20240506-7791,284.0210903615282,852.0632710845846
2024-05-11,tenant-1,prod-4,wh-2,in,32,restock,PO-3553,purchase_order,Restock transaction for Tablet 4,284.0210903615282,9088.674891568902
2024-05-08,tenant-1,prod-4,wh-2,out,-8,sale,order-9062,order,Sale transaction for order SO-20240508-5732,284.0210903615282,2272.1687228922256
2024-05-12,tenant-1,prod-4,wh-2,in,85,restock,PO-8653,purchase_order,Restock transaction for Tablet 4,284.0210903615282,24141.792680729897
2024-05-15,tenant-1,prod-4,wh-4,out,-9,sale,order-7594,order,Sale transaction for order SO-20240515-3094,284.0210903615282,2556.1898132537535
2024-05-17,tenant-1,prod-4,wh-3,in,72,restock,PO-2846,purchase_order,Restock transaction for Tablet 4,284.0210903615282,20449.51850603003
2024-05-16,tenant-1,prod-4,wh-1,out,-4,sale,order-3768,order,Sale transaction for order SO-20240516-9225,284.0210903615282,1136.0843614461128
2024-05-19,tenant-1,prod-4,wh-5,out,-4,sale,order-7235,order,Sale transaction for order SO-20240519-5979,284.0210903615282,1136.0843614461128
2024-05-21,tenant-1,prod-4,wh-5,out,-9,sale,order-4833,order,Sale transaction for order SO-20240521-3399,284.0210903615282,2556.1898132537535
2024-05-22,tenant-1,prod-4,wh-1,out,-3,sale,order-1020,order,Sale transaction for order SO-20240522-5334,284.0210903615282,852.0632710845846
2024-05-25,tenant-1,prod-4,wh-2,out,-3,sale,order-7395,order,Sale transaction for order SO-20240525-4615,284.0210903615282,852.0632710845846
2024-05-31,tenant-1,prod-4,wh-4,out,-8,sale,order-6618,order,Sale transaction for order SO-20240531-8049,284.0210903615282,2272.1687228922256
2024-06-14,tenant-1,prod-4,wh-3,out,-3,sale,order-6006,order,Sale transaction for order SO-20240614-4361,284.0210903615282,852.0632710845846
2024-06-20,tenant-1,prod-4,wh-3,out,-4,sale,order-9091,order,Sale transaction for order SO-20240620-3276,284.0210903615282,1136.0843614461128
2024-06-26,tenant-1,prod-4,wh-1,out,-10,sale,order-4987,order,Sale transaction for order SO-20240626-3628,284.0210903615282,2840.210903615282
2024-06-28,tenant-1,prod-4,wh-4,out,-9,sale,order-1942,order,Sale transaction for order SO-20240628-3695,284.0210903615282,2556.1898132537535
2024-06-29,tenant-1,prod-4,wh-3,out,-4,sale,order-2529,order,Sale transaction for order SO-20240629-9204,284.0210903615282,1136.0843614461128
2024-07-03,tenant-1,prod-4,wh-2,out,-8,sale,order-8675,order,Sale transaction for order SO-20240703-4330,284.0210903615282,2272.1687228922256
2024-07-07,tenant-1,prod-4,wh-4,in,24,restock,PO-9497,purchase_order,Restock transaction for Tablet 4,284.0210903615282,6816.506168676677
2024-07-04,tenant-1,prod-4,wh-4,out,-8,sale,order-2317,order,Sale transaction for order SO-20240704-7706,284.0210903615282,2272.1687228922256
2024-07-05,tenant-1,prod-4,wh-5,out,-6,sale,order-8246,order,Sale transaction for order SO-20240705-5546,284.0210903615282,1704.1265421691692
2024-07-08,tenant-1,prod-4,wh-2,out,-10,sale,order-5324,order,Sale transaction for order SO-20240708-6920,284.0210903615282,2840.210903615282
2024-07-09,tenant-1,prod-4,wh-4,out,-7,sale,order-6208,order,Sale transaction for order SO-20240709-7602,284.0210903615282,1988.1476325306974
2024-07-11,tenant-1,prod-4,wh-4,out,-5,sale,order-7451,order,Sale transaction for order SO-20240711-4873,284.0210903615282,1420.105451807641
2024-07-12,tenant-1,prod-4,wh-5,out,-9,sale,order-5097,order,Sale transaction for order SO-20240712-1571,284.0210903615282,2556.1898132537535
2024-07-14,tenant-1,prod-4,wh-1,out,-3,sale,order-2890,order,Sale transaction for order SO-20240714-1156,284.0210903615282,852.0632710845846
2024-07-16,tenant-1,prod-4,wh-1,out,-5,sale,order-6270,order,Sale transaction for order SO-20240716-3456,284.0210903615282,1420.105451807641
2024-07-23,tenant-1,prod-4,wh-1,in,42,restock,PO-5901,purchase_order,Restock transaction for Tablet 4,284.0210903615282,11928.885795184184
2024-07-17,tenant-1,prod-4,wh-2,out,-6,sale,order-8919,order,Sale transaction for order SO-20240717-7425,284.0210903615282,1704.1265421691692
2024-07-21,tenant-1,prod-4,wh-1,out,-1,sale,order-1500,order,Sale transaction for order SO-20240721-1778,284.0210903615282,284.0210903615282
2024-07-26,tenant-1,prod-4,wh-5,out,-7,sale,order-2655,order,Sale transaction for order SO-20240726-8527,284.0210903615282,1988.1476325306974
2024-07-29,tenant-1,prod-4,wh-3,out,-10,sale,order-7969,order,Sale transaction for order SO-20240729-3815,284.0210903615282,2840.210903615282
2024-07-30,tenant-1,prod-4,wh-4,out,-3,sale,order-5022,order,Sale transaction for order SO-20240730-3318,284.0210903615282,852.0632710845846
2024-08-01,tenant-1,prod-4,wh-4,out,-2,sale,order-5458,order,Sale transaction for order SO-20240801-2106,284.0210903615282,568.0421807230564
2024-08-03,tenant-1,prod-4,wh-4,in,66,restock,PO-8914,purchase_order,Restock transaction for Tablet 4,284.0210903615282,18745.39196386086
2024-08-08,tenant-1,prod-4,wh-5,out,-4,sale,order-1483,order,Sale transaction for order SO-20240808-3457,284.0210903615282,1136.0843614461128
2024-08-09,tenant-1,prod-4,wh-2,out,-1,sale,order-7654,order,Sale transaction for order SO-20240809-8013,284.0210903615282,284.0210903615282
2024-08-17,tenant-1,prod-4,wh-3,out,-9,sale,order-4407,order,Sale transaction for order SO-20240817-1435,284.0210903615282,2556.1898132537535
2024-08-20,tenant-1,prod-4,wh-3,out,-8,sale,order-9678,order,Sale transaction for order SO-20240820-5253,284.0210903615282,2272.1687228922256
2024-08-23,tenant-1,prod-4,wh-2,out,-4,sale,order-6433,order,Sale transaction for order SO-20240823-7907,284.0210903615282,1136.0843614461128
2024-08-30,tenant-1,prod-4,wh-4,out,-1,sale,order-4591,order,Sale transaction for order SO-20240830-3222,284.0210903615282,284.0210903615282
2024-08-31,tenant-1,prod-4,wh-2,out,-5,sale,order-7958,order,Sale transaction for order SO-20240831-5479,284.0210903615282,1420.105451807641
2024-09-02,tenant-1,prod-4,wh-2,out,-3,sale,order-8130,order,Sale transaction for order SO-20240902-8319,284.0210903615282,852.0632710845846
2024-09-04,tenant-1,prod-4,wh-3,out,-8,sale,order-8200,order,Sale transaction for order SO-20240904-4898,284.0210903615282,2272.1687228922256
2024-09-11,tenant-1,prod-4,wh-5,out,-3,sale,order-3073,order,Sale transaction for order SO-20240911-7005,284.0210903615282,852.0632710845846
2024-09-13,tenant-1,prod-4,wh-5,out,-9,sale,order-6109,order,Sale transaction for order SO-20240913-9171,284.0210903615282,2556.1898132537535
2024-09-16,tenant-1,prod-4,wh-2,out,-5,sale,order-5286,order,Sale transaction for order SO-20240916-1986,284.0210903615282,1420.105451807641
2024-09-20,tenant-1,prod-4,wh-5,out,-9,sale,order-8863,order,Sale transaction for order SO-20240920-7591,284.0210903615282,2556.1898132537535
2024-09-21,tenant-1,prod-4,wh-2,out,-9,sale,order-9937,order,Sale transaction for order SO-20240921-5559,284.0210903615282,2556.1898132537535
2024-09-25,tenant-1,prod-4,wh-2,out,-5,sale,order-5442,order,Sale transaction for order SO-20240925-9710,284.0210903615282,1420.105451807641
2024-10-06,tenant-1,prod-4,wh-1,out,-10,sale,order-8840,order,Sale transaction for order SO-20241006-3655,284.0210903615282,2840.210903615282
2024-10-08,tenant-1,prod-4,wh-5,out,-10,sale,order-5833,order,Sale transaction for order SO-20241008-6873,284.0210903615282,2840.210903615282
2024-10-10,tenant-1,prod-4,wh-2,out,-6,sale,order-6328,order,Sale transaction for order SO-20241010-5058,284.0210903615282,1704.1265421691692
2024-10-16,tenant-1,prod-4,wh-5,out,-8,sale,order-1250,order,Sale transaction for order SO-20241016-1087,284.0210903615282,2272.1687228922256
2024-10-19,tenant-1,prod-4,wh-1,out,-1,sale,order-2649,order,Sale transaction for order SO-20241019-4510,284.0210903615282,284.0210903615282
2024-10-20,tenant-1,prod-4,wh-5,out,-5,sale,order-6937,order,Sale transaction for order SO-20241020-4121,284.0210903615282,1420.105451807641
2024-10-23,tenant-1,prod-4,wh-1,out,-7,sale,order-1810,order,Sale transaction for order SO-20241023-6179,284.0210903615282,1988.1476325306974
2024-10-24,tenant-1,prod-4,wh-5,out,-10,sale,order-9876,order,Sale transaction for order SO-20241024-6947,284.0210903615282,2840.210903615282
2024-10-26,tenant-1,prod-4,wh-3,in,72,restock,PO-9993,purchase_order,Restock transaction for Tablet 4,284.0210903615282,20449.51850603003
2024-10-25,tenant-1,prod-4,wh-3,out,-8,sale,order-6347,order,Sale transaction for order SO-20241025-1811,284.0210903615282,2272.1687228922256
2024-10-28,tenant-1,prod-4,wh-3,out,-9,sale,order-8766,order,Sale transaction for order SO-20241028-9698,284.0210903615282,2556.1898132537535
2024-11-04,tenant-1,prod-4,wh-3,in,60,restock,PO-7984,purchase_order,Restock transaction for Tablet 4,284.0210903615282,17041.265421691693
2024-11-03,tenant-1,prod-4,wh-3,out,-7,sale,order-4411,order,Sale transaction for order SO-20241103-1525,284.0210903615282,1988.1476325306974
2024-11-13,tenant-1,prod-4,wh-2,out,-1,sale,order-6963,order,Sale transaction for order SO-20241113-8778,284.0210903615282,284.0210903615282
2024-11-14,tenant-1,prod-4,wh-5,out,-3,sale,order-6317,order,Sale transaction for order SO-20241114-4726,284.0210903615282,852.0632710845846
2024-11-15,tenant-1,prod-4,wh-4,out,-10,sale,order-6364,order,Sale transaction for order SO-20241115-1317,284.0210903615282,2840.210903615282
2024-11-23,tenant-1,prod-4,wh-5,out,-9,sale,order-6566,order,Sale transaction for order SO-20241123-4016,284.0210903615282,2556.1898132537535
2024-12-03,tenant-1,prod-4,wh-4,out,-2,sale,order-9727,order,Sale transaction for order SO-20241203-2832,284.0210903615282,568.0421807230564
2024-12-08,tenant-1,prod-4,wh-2,out,-10,sale,order-7621,order,Sale transaction for order SO-20241208-5322,284.0210903615282,2840.210903615282
2024-12-11,tenant-1,prod-4,wh-1,in,58,restock,PO-2065,purchase_order,Restock transaction for Tablet 4,284.0210903615282,16473.223240968637
2024-12-15,tenant-1,prod-4,wh-2,out,-10,sale,order-9724,order,Sale transaction for order SO-20241215-4933,284.0210903615282,2840.210903615282
2024-12-18,tenant-1,prod-4,wh-5,in,69,restock,PO-9606,purchase_order,Restock transaction for Tablet 4,284.0210903615282,19597.455234945446
2024-12-17,tenant-1,prod-4,wh-4,out,-5,sale,order-5534,order,Sale transaction for order SO-20241217-2589,284.0210903615282,1420.105451807641
2024-12-18,tenant-1,prod-4,wh-2,in,53,restock,PO-7509,purchase_order,Restock transaction for Tablet 4,284.0210903615282,15053.117789160995
2024-12-18,tenant-1,prod-4,wh-4,out,-9,sale,order-6581,order,Sale transaction for order SO-20241218-4509,284.0210903615282,2556.1898132537535
2024-12-19,tenant-1,prod-4,wh-5,out,-6,sale,order-1449,order,Sale transaction for order SO-20241219-5232,284.0210903615282,1704.1265421691692
2024-12-23,tenant-1,prod-4,wh-4,out,-1,sale,order-4625,order,Sale transaction for order SO-20241223-4564,284.0210903615282,284.0210903615282
2024-12-30,tenant-1,prod-4,wh-3,out,-8,sale,order-3224,order,Sale transaction for order SO-20241230-2520,284.0210903615282,2272.1687228922256
2025-01-04,tenant-1,prod-4,wh-4,out,-10,sale,order-2050,order,Sale transaction for order SO-20250104-8753,284.0210903615282,2840.210903615282
2025-01-05,tenant-1,prod-4,wh-1,out,-5,sale,order-3788,order,Sale transaction for order SO-20250105-1814,284.0210903615282,1420.105451807641
2025-01-10,tenant-1,prod-4,wh-2,in,47,restock,PO-3347,purchase_order,Restock transaction for Tablet 4,284.0210903615282,13348.991246991825
